55356	SLC22A15
886	CCKAR
91156	IGFN1
476	ATP1A1
6565	SLC15A2
317649	EIF4E3
60675	PROK2
152405	TEX55
116064	LRRC58
11167	FSTL1
25802	LMOD1
1999	ELF3
132954	PDCL2
92703	TMEM183A
92691	TMEM169
3490	IGFBP7
80128	TRIM46
200185	KRTCAP2
3577	CXCR1
10109	ARPC2
128229	TSACC
7203	CCT3
84283	TMEM79
6746	SSR2
64320	RNF25
27148	STK36
134	ADORA1
152110	NEK10
285025	CCDC141
54738	FEV
1412	CRYBA2
3549	IHH
57650	CIP2A
8320	EOMES
57703	CWC22
64343	AZI2
7048	TGFBR2
84666	RETNLB
55139	ANKZF1
79885	HDAC11
83417	FCRL4
50852	TRAT1
2199	FBLN2
79411	GLB1L
201595	STT3B
131474	CHCHD4
151871	DPPA2
23114	NFASC
115350	FCRL1
151246	SGO2
5274	SERPINI1
23122	CLASP2
8802	SUCLG1
81788	NUAK2
6708	SPTA1
5584	PRKCI
4332	MNDA
149628	PYHIN1
3428	IFI16
9447	AIM2
151651	EFHB
56648	EIF5A2
6514	SLC2A2
200916	RPL22L1
2168	FABP1
151742	PPM1L
130026	ICA1L
100507246	SNHG16
1493	CTLA4
29851	ICOS
23429	RYBP
151987	PPP4R2
131450	CD200R1
29083	GTPBP8
25871	NEPRO
152185	SPICE1
100287013	FAM86KP
57577	CCDC191
8618	CADPS
4825	NKX6-1
1040	CDS1
23001	WDFY3
285521	COX18
5783	PTPN13
132204	SYNPR
213	ALB
132200	C3orf49
132989	C4orf36
80145	THOC7
6314	ATXN7
9861	PSMD6
166336	PRICKLE2
56999	ADAMTS9
152926	PPM1K
131831	ERICH6
7401	CLRN1
8833	GMPS
25976	TIPARP
57018	CCNL1
5806	PTX3
8820	HESX1
85443	DCLK3
7871	SLMAP
6133	RPL9
201895	SMIM14
11102	RPP14
57406	ABHD6
1776	DNASE1L3
200844	CFAP20DC
54502	RBM47
323	APBB2
132014	IL17RE
84818	IL17RC
78987	CRELD1
285368	PRRT3
115795	FANCD2OS
26577	PCOLCE2
23350	U2SURP
64419	MTMR14
151613	TTC14
2921	CXCL3
6374	CXCL5
5473	PPBP
5196	PF4
441024	MTHFD2L
2919	CXCL1
25898	RCHY1
57047	PLSCR2
339965	CCDC158
1359	CPA3
2992	GYG1
84343	HPS3
116441	TM4SF18
11073	TOPBP1
6259	RYK
54861	SNRK
150921	TCF23
285126	DNAJC5G
7349	UCN
130557	ZNF513
22950	SLC4A1AP
151056	PLB1
245711	SPDYA
57456	KIAA1143
56992	KIF15
7047	TGM4
23160	WDR43
51304	ZDHHC3
64866	CDCP1
7123	CLEC3B
54716	SLC6A20
54585	LZTFL1
79443	FYCO1
1230	CCR1
83597	RTP3
79442	LRRC2
54859	ELP6
51725	FBXO40
151636	DTX3L
7707	ZNF148
349565	NMNAT3
113444	SMIM12
9204	ZMYM6
131601	TPRA1
55689	YEATS2
2899	GRIK3
80149	ZC3H12A
64769	MEAF6
79753	SNIP1
7802	DNALI1
5437	POLR2H
28999	KLF15
348807	CFAP100
94032	CAMK2N2
200879	LIPH
90407	TMEM41A
6184	RPN1
59343	SENP2
26508	HEYL
55764	IFT122
6010	RHO
646600	IGF2BP2-AS1
5984	RFC4
116832	RPL39L
8314	BAP1
7086	TKT
5580	PRKCD
91869	RFT1
51460	SFMBT1
26354	GNL3
55193	PBRM1
57654	UVSSA
23272	TASOR
50650	ARHGEF3
7884	SLBP
4043	LRPAP1
131540	ZDHHC19
200931	SLC51A
26043	UBXN7
165918	RNF168
54965	PIGX
4241	MELTF
133060	OTOP1
6286	S100P
84448	ABLIM2
64789	EXO5
149461	CLDN19
79078	C1orf50
114625	ERMAP
51058	ZNF691
9255	AIMP1
166929	SGMS2
23173	METAP1
79982	DNAJB14
3015	H2AZ1
51705	EMCN
150159	SLC9B1
133308	SLC9B2
56898	BDH2
10424	PGRMC2
993	CDC25A
820	CAMP
51385	ZNF589
285231	FBXW12
5364	PLXNB1
79714	CCDC51
84126	ATRIP
51246	SHISA5
10252	SPRY1
8927	BSN
327	APEH
27152	INTU
63891	RNF123
22824	HSPA4L
256471	MFSD8
80167	ABHD18
79012	CAMKV
84315	MON1A
4486	MST1R
23132	RAD54L2
51368	TEX264
2912	GRM2
1849	DUSP7
25886	POC1A
132160	PPM1M
64850	ETNPPL
80335	WDR82
5308	PITX2
401152	C4orf3
8492	PRSS12
9348	NDST3
3148	HMGB2
8819	SAP30
11341	SCRG1
9464	HAND2
4085	MAD2L1
308	ANXA5
132332	SMIM43
132612	ADAD1
79884	MAP9
2982	GUCY1A1
26269	FBXO8
80817	CEP44
3248	HPGD
140458	ASB5
152940	C4orf45
55314	TMEM144
51313	GASK1B
4886	NPY1R
4889	NPY5R
80155	NAA15
3600	IL15
729830	FHIP1A
27236	ARFIP1
23379	ICE1
64399	HHIP
10393	ANAPC10
6059	ABCE1
54726	OTUD4
11157	LSM6
55751	TMEM184C
90826	PRMT9
3673	ITGA2
4338	MOCS2
51151	SLC45A2
10085	EDIL3
153396	TMEM161B
79993	ELOVL7
91942	NDUFAF2
133923	ZNF474
92255	LMBRD2
202151	RANBP3L
25836	NIPBL
285671	RNF180
84059	ADGRV1
91137	SLC25A46
134429	STARD4
5229	PGGT1B
2151	F2RL2
153733	CCDC112
651746	ANKRD33B
134147	CMBL
401207	C5orf63
133619	PRRC1
2150	F2RL1
55109	AGGF1
55255	WDR41
56979	PRDM9
4724	NDUFS4
117156	SCGB3A2
6690	SPINK1
3360	HTR4
11082	ESM1
134266	GRPEL2
166979	CDC20B
153642	ARSK
22836	RHOBTB3
493869	GPX8
81789	TIGD6
84654	SPZ1
256987	SERINC5
133121	ENPP6
285782	CAGE1
836	CASP3
201973	PRIMPOL
51752	ERAP1
64167	ERAP2
202333	CMYA5
133584	EGFLAM
57587	CFAP97
134288	TMEM174
9607	CARTPT
253260	RICTOR
167153	TENT2
1879	EBF1
57763	ANKRA2
134510	UBLCP1
340069	FAM170A
84135	UTP15
7098	TLR3
3818	KLKB1
10412	NSA2
84340	GFM2
7015	TERT
348932	SLC6A18
133957	CCDC127
94234	FOXQ1
154386	LINC01600
222611	ADGRF2
23305	ACSL6
3562	IL3
1437	CSF2
23176	SEPTIN8
134549	SHROOM1
2661	GDF9
27089	UQCRQ
116842	LEAP2
375519	GJB7
10559	SLC35A1
2898	GRIK2
115004	CGAS
2173	FABP7
30012	TLX3
167838	TXLNB
10370	CITED2
221301	CALHM4
6862	TBXT
153222	CREBRF
285761	DCBLD1
94081	SFXN1
154075	SAMD3
114801	TMEM200A
116379	IL22RA2
168002	DACT2
57107	PDSS2
100130988	SPATA48
134957	STXBP5
221613	H2AC1
133396	IL31RA
79722	ANKRD55
135250	RAET1E
221476	PI16
57057	TBX20
221955	DAGLB
23366	KIAA0895
9263	STK17A
29896	TRA2A
340286	FAM183BP
55568	GALNT10
79685	SAP30L
6208	RPS14
348980	HCN1
91977	MYOZ3
10466	COG5
63974	NEUROD6
154743	BMT2
54329	GPR85
10569	SLU7
6100	RP9
9232	PTTG1
819	CAMLG
168667	BMPER
285613	RELL2
9597	SMAD5-AS1
8645	KCNK5
221458	KIF6
7559	ZNF12
222962	SLC29A4
219557	TEX47
26872	STEAP1
55536	CDCA7L
221833	SP8
54468	MIOS
222223	ELAPOR2
25862	USP49
285905	INTS4P1
94120	SYTL3
154865	IQUB
23462	HEY1
619279	ZNF704
2171	FABP5
6469	SHH
117289	TAGAP
1278	COL1A2
84624	FNDC1
92421	CHMP4C
26266	SLC13A4
5224	PGAM2
25798	BRI3
22853	LMTK2
146861	SLC35G3
1508	CTSB
64321	SOX17
100418718	SEPTIN7P5
10395	DLC1
107	ADCY1
157773	C8orf48
256979	SUN3
136288	C7orf57
3174	HNF4G
5828	PEX2
5885	RAD21
169026	SLC30A8
90390	MED30
4982	TNFRSF11B
157869	SBSPON
5260	PHKG1
2020	EN2
27012	KCNV1
114788	CSMD3
23514	SPIDR
5001	ORC5
1670	DEFA5
54919	DNAAF5
1669	DEFA4
1671	DEFA6
734	OSGIN2
1672	DEFB1
23353	SUN1
55074	OXR1
157753	TMEM74
115330	GPR146
2852	GPER1
340260	UNCX
202915	TMEM184A
4846	NOS3
10407	SPAG11B
79778	MICALL2
761	CA3
26173	INTS1
1020	CDK5
6522	SLC4A2
157724	SLC7A13
10922	FASTK
83590	TMUB1
154791	FMC1
2636	GBX1
51808	PHAX
501	ALDH7A1
221937	FOXK1
1345	COX6C
116039	OSR2
7534	YWHAZ
79870	BAALC
8323	FZD6
115908	CTHRC1
81034	SLC25A32
25879	DCAF13
81501	DCSTAMP
94241	TP53INP1
55656	INTS8
25962	VIRMA
158326	FREM1
2669	GEM
54704	PDP1
91147	TMEM67
9897	WASHC5
138716	RPP25L
203259	FAM219A
84688	C9orf24
6619	SNAPC3
57462	MYORG
318	NUDT2
157378	TMEM65
11168	PSIP1
203238	CCDC171
51271	UBAP1
54769	DIRAS2
6850	SYK
55335	NIPSNAP3B
19	ABCA1
4783	NFIL3
137994	LETM2
55798	METTL2B
5568	PRKACG
2395	FXN
79698	ZMAT4
157848	NKX6-3
137835	TMEM71
256691	MAMDC2
136242	PRSS37
57094	CPA6
116328	C8orf34
117531	TMC1
216	ALDH1A1
221656	KDM1B
138050	HGSNAT
158158	RASEF
80318	GKAP1
55582	KIF27
84267	C9orf64
3190	HNRNPK
136263	SSMEM1
79987	SVEP1
55503	TRPV6
135927	LLCFC1
203286	ANKS6
2203	FBP1
84302	PGAP4
11244	ZHX1
286464	CFAP47
1536	CYBB
6990	DYNLT3
155368	METTL27
58526	MID1IP1
654817	NCF1C
158401	SHOC1
254158	CXorf58
158405	KIAA1958
139411	PTCHD1
138065	RNF183
140456	ASB11
57526	PCDH19
5277	PIGA
2277	VEGFD
158131	OR1Q1
392392	OR1K1
55342	STRBP
1365	CLDN3
26130	GAPVD1
84270	CARD19
65268	WNK2
538	ATP7A
195828	ZNF367
22829	NLGN4Y
139324	HDX
4712	NDUFB6
364	AQP7
65083	NOL6
360	AQP3
158234	TRMT10B
7415	VCP
84720	PIGO
30968	STOML2
254065	BRWD3
26050	SLITRK5
9833	MELK
219681	ARMC3
220213	OTUD1
94134	ARHGAP12
120114	FAT3
159989	DEUP1
143279	HECTD2
84889	SLC7A3
254170	FBXO33
203522	INTS6L
83550	GPR101
9075	CLDN2
145581	LRFN5
474354	LRRC18
171546	SPTSSA
7486	WRN
220972	MARCHF8
7253	TSHR
1073	CFL2
10910	SUGT1
2957	GTF2A1
219654	ZCCHC24
283209	PGM2L1
84457	PHYHIPL
220963	SLC16A9
2350	FOLR2
3636	INPPL1
401	PHOX2A
4153	MBL2
2706	GJB2
51084	CRYL1
221035	REEP3
220296	HEPACAM
221150	SKA3
221154	MICU2
220042	DDIAS
51585	PCF11
63876	PKNOX2
140801	RPL10L
122769	LRR1
6166	RPL36AL
55172	DNAAF2
11067	DEPP1
139081	MAGEC3
220979	ZNF22-AS1
7570	ZNF22
23588	KLHDC2
161436	EML5
9147	NEMF
84881	RPUSD4
382	ARF6
123016	TTC8
57156	TMEM63C
58157	NGB
122945	NOXRED1
1045	CDX2
219287	AMER2
83592	AKR1E2
89890	KBTBD6
6758	SSX5
10214	SSX3
5015	OTX2
158584	FAAH2
644168	DRGX
11164	NUDT5
51339	DACT1
27199	OXGR1
221044	UCMA
222389	BEND7
509	ATP5F1C
8559	PRPF18
83860	TAF3
196740	VSTM4
7417	VDAC2
402381	SOHLH1
118881	COMTD1
6571	SLC18A2
118987	PDZD8
84858	ZNF503
23172	ABRAXAS2
169714	QSOX2
63877	FAM204A
64324	NSD1
10935	PRDX3
10495	ENOX2
27069	GHITM
51266	CLEC1B
6621	SNAPC4
120939	TMEM52B
23203	PMPCA
10807	ENTR1
90167	FRMD7
158067	AK8
11092	SPACA9
7248	TSC1
8328	GFI1B
3251	HPRT1
118426	BORCS5
138311	DIPK1B
116225	ZMYND19
219736	STOX1
5979	RET
9188	DDX21
9790	BMS1
282974	STK32C
57608	JCAD
390431	OR4K2
65991	FUNDC2
90809	PIP4P1
64745	METTL17
29986	SLC39A2
57447	NDRG2
84659	RNASE7
55701	ARHGEF40
26012	NSMF
51222	ZNF219
160419	C12orf50
840	CASP7
145376	PPP1R36
153579	BTNL9
55088	CCDC186
340706	VWA2
56339	METTL3
6297	SALL2
118471	PRAP1
142940	TRUB1
220081	ERICH6B
1557	CYP2C19
53349	ZFYVE1
143379	C10orf82
259217	HSPA12A
414241	SHLD2P1
10023	FRAT1
80019	UBTD1
26287	ANKRD2
144455	E2F7
143872	ARHGAP42
122961	ISCA2
283310	OTOGL
120071	LARGE2
29763	PACSIN3
145567	TTC7B
91252	SLC39A13
5702	PSMC3
5913	RAPSN
79841	AGBL2
123036	TC2N
53981	CPSF2
341346	SMCO2
64112	MOAP1
122509	IFI27L1
3429	IFI27
145264	SERPINA12
79789	CLMN
29951	PDZRN4
9152	SLC6A5
120935	CCDC38
4745	NELL1
9317	PTER
389941	C1QL3
783	CACNB2
9200	HACD1
221079	ARL5B
56935	SMCO4
85459	CEP295
3747	KCNC2
79101	TAF1D
25841	ABTB2
27291	R3HCC1L
154810	AMOTL1
5654	HTRA1
3990	LIPC
9702	CEP57
255394	TCP11L2
139135	PASD1
161742	SPRED1
145942	TMCO5A
11245	GPR176
83700	JAM3
64806	IL25
116173	CMTM5
112937	GLB1L3
170689	ADAMTS15
55530	SVOP
219938	SPATA19
84706	GPT2
81693	AMN
51762	RAB8B
121457	IKBIP
27079	RPUSD2
55662	HIF1AN
4714	NDUFB8
84936	ZFYVE19
54866	PPP1R14D
6692	SPINT1
2200	FBN1
552	AVPR1A
123970	C16orf78
120863	DEPDC4
654429	LRTM2
728458	OPN1MW2
29117	BRD7
1152	CKB
115708	TRMT61A
8945	BTRC
27343	POLL
9529	BAG5
25911	DPCD
55323	LARP6
8539	API5
374569	ASPG
57567	ZNF319
79803	HPS6
123228	SENP8
9221	NOLC1
221120	ALKBH3
9318	COPS2
2562	GABRB3
121599	SPIC
219793	TBATA
8879	SGPL1
10818	FRS2
10576	CCT2
5092	PCBD1
25820	ARIH1
146562	DNAAF8
79827	CLMP
55800	SCN3B
1353	COX11
7753	ZNF202
196951	FAM227B
252983	STXBP4
116159	CYYR1
8065	CUL5
196446	MYRFL
54838	WBP1L
119032	BORCS7
717	C2
79156	PLEKHF1
55273	TMEM100
119504	ANAPC16
6609	SMPD1
322	APBB1
79933	SYNPO2L
25961	NUDT13
160140	C11orf65
54765	TRIM44
101927581	CCDC182
3611	ILK
6881	TAF10
1200	TPP1
8642	DCHS1
81832	NETO1
118490	MSS51
1528	CYB5A
159195	USP54
5896	RAG1
317754	POTED
119710	IFTAP
126248	WDR88
144124	OR10A5
120776	OR2D2
374868	ATP9B
8495	PPFIBP2
80168	MOGAT2
51700	CYB5R2
8710	SERPINB7
9710	GARRE1
5271	SERPINB8
7275	TUB
79608	RIC3
4004	LMO1
79283	OR5P1P
3419	IDH3A
256764	WDR72
1381	CRABP1
122618	PLD4
84460	ZMAT1
143570	XRRA1
9866	TRIM66
254225	RNF169
6157	RPL27A
6764	DENND2B
124359	CDYL2
222865	TMEM130
283659	PRTG
55839	CENPN
56672	AKIP1
23300	ATMIN
123775	C16orf46
440026	TMEM41B
114780	PKD1L2
123169	LEO1
7702	ZNF143
54495	TMX3
4239	MFAP4
7465	WEE1
5598	MAPK7
387745	FAM86GP
5579	PRKCB
50810	HDGFL3
8509	NDST2
4176	MCM7
10143	CLEC3A
80323	CCDC68
26253	CLEC4E
7551	ZNF3
338339	CLEC4D
7589	ZSCAN21
57494	RIMKLB
144568	A2ML1
146227	BEAN1
7084	TK2
23423	TMED3
146167	SLC38A8
90701	SEC11C
339302	CPLX4
2587	GALR1
65084	TMEM135
115811	IQCD
81565	NDEL1
201161	CENPV
1014	CDH16
6236	RRAD
51647	CIAO2B
146845	CFAP52
7184	HSP90B1
4160	MC4R
10904	BLCAP
89777	SERPINB12
89832	CHRFAM7A
80063	ATF7IP2
4319	MMP10
780776	TVP23A
27018	BEX3
80975	TMPRSS5
9382	COG1
144100	PLEKHA7
80095	ZNF606
644353	ZCCHC18
567	B2M
9640	ZNF592
113201	GOLM2
3359	HTR3A
4837	NNMT
116285	ACSM1
164	AP1G1
162394	SLFN5
117155	CATSPER2
554225	STRCP1
100128252	ZNF667-AS1
89927	BMERB1
9665	MARF1
6290	SAA3P
113174	SAAL1
219539	YPEL4
5479	PPIB
3948	LDHC
84191	CIAO2A
160287	LDHAL6A
63901	FAM111A
9768	PCLAF
374654	KIF7
197257	LDHD
5346	PLIN1
8800	PEX11A
124491	TMEM170A
55897	MESP1
290	ANPEP
6340	SCNN1G
348093	RBPMS2
89797	NAV2
348094	ANKDD1A
92292	GLYATL1
162681	C18orf54
84516	DCTN5
54386	TERF2IP
5347	PLK1
10845	CLPX
11318	GPR182
9880	ZBTB39
10369	CACNG2
6866	TAC3
4640	MYO1A
63928	CHP2
23306	NEMP1
219983	OR4D6
4665	NAB2
23339	VPS39
6778	STAT6
219988	PATL1
91419	ATP23
114794	ELFN2
6809	STX3
54948	MRPL16
79837	PIP4K2C
54893	MTMR10
7529	YWHAB
101927671	MIR202HG
84419	C15orf48
6447	SCG5
26585	GREM1
222950	NYAP1
81628	TSC22D4
245802	MS4A6E
58475	MS4A7
84689	MS4A14
64232	MS4A5
115752	DIS3L
23582	CCNDBP1
2038	EPB42
343641	TGM6
4088	SMAD3
83661	MS4A8
374864	CCDC178
219995	MS4A15
4130	MAP1A
91433	RCCD1
64400	AKTIP
10982	MAPRE2
59271	EVA1C
4141	MARS1
114785	MBD6
245812	CNPY4
2923	PDIA3
11051	NUDT21
375607	NAT16
145645	TERB2
4824	NKX3-1
129049	SGSM1
150290	DUSP18
7008	TEF
150365	MEI1
124872	B4GALNT2
5090	PBX3
2793	GNGT2
5245	PHB
6632	SNRPD1
158248	TTC16
140732	SUN5
201191	SAMD14
138429	PIP5KL1
128859	BPIFB6
162461	TMEM92
399665	FAM102A
80221	ACSF2
2801	GOLGA2
26995	TRUB2
51117	COQ4
10999	SLC27A4
55018	ANKRD40CL
81605	URM1
51148	CERCAM
57171	DOLPP1
388389	CCDC103
2021	ENDOG
161514	TBC1D21
51450	PRRX2
54578	UGT1A6
56905	C15orf39
57611	ISLR2
6668	SP2
79170	PRR15L
10229	COQ7
51704	GPRC5B
1398	CRK
146378	C16orf92
653641	GOLGA6C
26263	FBXO22
23102	TBC1D2B
64127	NOD2
124460	SNX20
125336	LOXHD1
83473	KATNAL2
84064	HDHD2
7644	ZNF91
3481	IGF2
257160	RNF214
51755	CDK12
64174	DPEP2
54920	DUS2
51367	POP5
64772	ENGASE
146713	RBFOX3
10632	ATP5MG
915	CD3D
125058	TBC1D16
146705	TEPSIN
4645	MYO5B
116969	ART5
10449	ACAA2
6786	STIM1
6240	RRM1
81285	OR51E2
55128	TRIM68
56547	MMP26
282763	OR51B5
390063	OR51I1
390061	OR51Q1
64122	FN3K
112476	PRRT2
7571	ZNF23
126298	IRGQ
7769	ZNF226
7733	ZNF180
651452	POM121L3P
28227	PPP2R3B
79759	ZNF668
9726	ZNF646
79001	VKORC1
94235	GNG8
4025	LPO
762	CA4
55181	SMG8
148231	LINC00905
7171	TPM4
4218	RAB8A
2879	GPX4
90007	MIDN
126306	JSRP1
199786	NIBAN3
55295	KLHL26
54815	GATAD2A
4597	MVD
81620	CDT1
51693	TRAPPC2L
29123	ANKRD11
124045	SPATA33
124923	RSKR
147011	PROCA1
6137	RPL13
121274	ZNF641
3906	LALBA
784	CACNB3
147015	DHRS13
90313	TP53I13
8085	KMT2D
84940	CORO6
121268	RHEBL1
7846	TUBA1A
84790	TUBA1C
162963	ZNF610
84436	ZNF528
55762	ZNF701
29946	SERTAD3
57701	NCKAP5L
53916	RAB4B
359	AQP2
2819	GPD1
148137	PROSER3
29785	CYP2S1
558	AXL
84807	NFKBID
147798	TMC4
341405	ANKRD33
3903	LAIR1
57348	TTYH1
114823	LENG8
148170	CDC42EP5
3904	LAIR2
284339	TMEM145
116115	ZNF526
83696	TRAPPC9
3811	KIR3DL1
199713	NLRP7
7705	ZNF146
284349	ZNF283
94274	PPP1R14A
10653	SPINT2
64073	C19orf33
90522	YIF1B
352909	DNAAF3
8000	PSCA
85300	ATCAY
8581	LY6D
1613	DAPK3
1938	EEF2
126259	TMIGD2
10036	CHAF1A
80700	UBXN6
84717	HDGFL2
729359	PLIN4
10501	SEMA6B
55311	ZNF444
64359	NXN
79850	TLCD3A
51031	GLOD4
113655	MFSD3
2875	GPT
90990	KIFC2
124935	SLC43A2
83547	RILP
5345	SERPINF2
124997	WDR81
63826	SRR
55720	TSR1
162514	TRPV3
374875	HSD11B1L
124936	CYB5D2
124975	GGT6
84798	C19orf48
3816	KLK1
9622	KLK4
3817	KLK2
25818	KLK5
5653	KLK6
11012	KLK11
26085	KLK13
55769	ZNF83
144501	KRT80
3848	KRT1
125981	ACER1
55611	OTUB1
283248	RCOR2
51129	ANGPTL4
51293	CD320
84926	SPRYD3
3489	IGFBP6
8435	SOAT2
148156	ZNF558
51475	CABP2
4723	NDUFV1
10263	CDK2AP2
388503	C3P1
254552	NUDT8
347853	TBX10
7001	PRDX2
81168	OR8J3
10798	OR5I1
7775	ZNF232
79003	MIS12
10871	CD300C
11314	CD300A
83659	TEKT1
283987	HID1
3396	MRPL58
10476	ATP5PD
92162	TMEM88
2125	EVPL
6730	SRP68
146664	MGAT5B
147138	TMC8
7083	TK1
137695	TMEM68
1581	CYP7A1
100505501	LOC100505501
284110	GSDMA
192666	KRT24
147184	KRT10-AS1
84514	GHDC
83986	FAM234A
50964	SOST
90850	ZNF598
25837	RAB26
64223	MLST8
1877	E4F1
1775	DNASE1L2
1632	ECI1
57524	CASKIN1
21	ABCA3
54442	KCTD5
23524	SRRM2
146434	ZNF597
197358	NLRC3
54949	SDHAF2
1642	DDB1
55048	VPS37C
220001	VWCE
5866	RAB3IL1
7439	BEST1
2495	FTH1
26580	BSCL2
5436	POLR2G
6520	SLC3A2
117245	PLAAT5
144097	SPINDOC
89849	ATG16L2
26005	C2CD3
9881	TRANK1
199223	TTC21A
3921	RPSA
956	ENTPD3
1499	CTNNB1
54986	ULK4
8772	FADD
4054	LTBP3
10004	NAALADL1
29901	SAC3D1
116071	BATF2
55867	SLC22A11
7536	SF1
5871	MAP4K2
283129	MAJIN
283234	CCDC88B
51435	SCARA3
55872	PBK
286133	SCARA5
5368	PNOC
10980	COPS6
5049	PAFAH1B2
124401	ANKS3
84309	NUDT16L1
57691	KIAA1586
5867	RAB4A
4992	OR1F1
81406	OR2W6P
81697	OR2B2
3761	KCNJ4
55209	SETD5
114990	VASN
222584	FAM83B
8290	H3-4
79725	THAP9
4993	OR2C1
149603	RNF187
84376	HOOK3
93487	MAPK1IP1L
54541	DDIT4
3516	RBPJ
55788	LMBRD1
29063	ZCCHC4
5729	PTGDR
125488	TTC39C
132158	GLYCTK
2786	GNG4
92181	UBTD2
548644	POLR2J3
28511	NKIRAS2
7266	DNAJC7
169522	KCNV2
359948	IRF2BP2
256297	PTF1A
64943	NT5DC2
2299	FOXI1
440957	SMIM4
388753	COA6
3800	KIF5C
4247	MGAT2
648	BMI1
57215	THAP11
27249	MMADHC
5162	PDHB
54899	PXK
3008	H1-4
115294	PCMTD1
200845	KCTD6
136647	MPLKIP
8309	ACOX2
11170	FAM107A
3660	IRF2
4336	MOBP
1524	CX3CR1
492307	PPDPFL
165904	XIRP1
84684	INSM2
123099	DEGS2
11280	SCN11A
732275	LINC00917
378	ARF4
4735	SEPTIN2
11259	FILIP1L
84879	MFSD2A
1841	DTYMK
6890	TAP1
84289	ING5
23192	ATG4B
624	BDKRB2
197259	MLKL
8418	CMAHP
55159	RFWD3
4543	MTNR1A
93107	KCNG4
399	RHOH
377007	KLHL30
91949	COG7
51362	CDC40
10963	STIP1
6338	SCNN1B
55806	HR
84203	TXNDC2
11031	RAB31
80346	REEP4
7148	TNXB
203190	LGI3
6440	SFTPC
649	BMP1
11273	ATXN2L
9796	PHYHIP
256309	CCDC110
661	POLR3D
2237	FEN1
8436	CAVIN2
23255	MTCL1
2637	GBX2
148738	HJV
10648	SCGB1D1
124790	HEXIM2
2339	FNTA
347735	SERINC2
4632	MYL1
60684	TRAPPC11
1128	CHRM1
1281	COL3A1
2675	GFRA2
3622	ING2
55602	CDKN2AIP
154007	SNRNP48
79064	TMEM223
6575	SLC20A2
1418	CRYGA
83657	DYNLRB2
79089	TMUB2
11086	ADAM29
6774	STAT3
90204	ZSWIM1
8754	ADAM9
8749	ADAM18
2668	GDNF
140863	SPINT5P
135656	MUCL3
164237	WFDC13
8313	AXIN2
4725	NDUFS5
200403	VWA3B
90075	ZNF30
167127	UGT3A2
157638	LRATD2
753	LDLRAD4
146212	KCTD19
9122	SLC16A4
3575	IL7R
29100	TMEM208
53353	LRP1B
128488	WFDC12
10768	AHCYL1
134218	DNAJC21
11142	PKIG
255743	NPNT
140834	LINC01620
766	CA7
51252	FAM178B
64591	TSPY2
54910	SEMA4C
26505	CNNM3
2948	GSTM4
54790	TET2
80319	CXXC4
79867	TCTN2
6474	SHOX2
9677	PPIP5K1
10098	TSPAN5
116236	ABHD15
9925	ZBTB5
54921	CHTF8
161823	ADAL
9836	LCMT2
6645	SNTB2
3592	IL12A
22847	ZNF507
53407	STX18
27065	NSG1
166793	ZBTB49
85476	GFM1
392309	OR13J1
3354	HTR1E
56884	FSTL5
55308	DDX19A
84913	ATOH8
8403	SOX14
54851	ANKRD49
6439	SFTPB
10713	USP39
79155	TNIP2
388969	C2orf68
129303	TMEM150A
51255	RNF181
10791	VAMP5
10917	BTNL3
123355	LRRC28
4144	MAT2A
255189	PLA2G4F
375704	ENHO
57507	ZNF608
80723	SLC35G2
3635	INPP5D
3954	LETM1
1504	CTRB1
440387	CTRB2
57093	TRIM49
92305	TMEM129
5480	PPIC
10251	SPRY3
153241	CEP120
29091	STXBP6
79853	TM4SF20
56947	MFF
2915	GRM5
3965	LGALS9
5369	PMCHL1
8681	JMJD7-PLA2G4B
400984	OR7E102P
10815	CPLX1
221749	PXDC1
27036	SIGLEC7
23620	NTSR2
1876	E2F6
10116	FEM1B
54951	COMMD8
521	ATP5ME
7386	UQCRFS1
84179	SLC49A3
1285	COL4A3
5604	MAP2K1
5650	KLK7
5370	PMCHL2
3187	HNRNPH1
3667	IRS1
4204	MECP2
51481	VCX3A
65110	UPF3A
79740	ZBBX
345651	ACTBL2
4920	ROR2
367	AR
207063	DHRSX
254778	VXN
79663	HSPBAP1
8623	ASMTL
293	SLC25A6
113189	CHST14
25849	PARM1
53944	CSNK1G1
90362	FAM110B
55130	ODAD2
84632	AFAP1L2
6940	ZNF354A
22809	ATF5
7336	UBE2V2
137362	GOT1L1
23099	ZBTB43
139629	XAGE-4
126129	CPT1C
255738	PCSK9
23214	XPO6
146395	GSG1L
4330	MN1
27301	APEX2
197370	NSMCE1
90693	CCDC126
3596	IL13
440353	NPIPB12
26533	OR10G3
5865	RAB3B
343169	OR6F1
10421	CD2BP2
284654	RSPO1
10636	RGS14
26000	TBC1D10B
10960	LMAN2
148823	GCSAML
53917	RAB24
27166	PRELID1
7059	THBS3
11238	CA5B
55974	SLC50A1
1942	EFNA1
3627	CXCL10
23117	NPIPB3
79628	SH3TC2
6373	CXCL11
8233	ZRSR2
51068	NMD3
154	ADRB2
8706	B3GALNT1
114787	GPRIN1
8988	HSPB3
7881	KCNAB1
65008	MRPL1
126669	SHE
190	NR0B1
55276	PGM2
202374	STK32A
11141	IL1RAPL1
64805	P2RY12
150248	C22orf15
642007	GUSBP12
390445	OR5AU1
23251	MINAR1
204474	PDILT
7369	UMOD
2813	GP2
9197	SLC33A1
